Data,IdSensore,Valore,IdOperatore,Idstazione,Quota,Utm_Nord,UTM_Est,lat,lng,Anno
1989-01-01,5514.77245508982,107.87005988023952,1.0,511.77245508982037,131.19760479041915,5038626.479041916,514538.53293413174,45.50100767129563,9.18609927882359,1989
1989-01-02,5515.022988505747,214.6235632183908,1.0,512.0229885057471,132.0632183908046,5039156.718390805,517762.6034482759,45.505652965920135,9.2273983095761,1989
1989-01-03,5730.861313868613,92.77445255474453,1.0,533.5839416058394,134.25547445255475,5039808.474452555,533683.1970802919,45.51034842031527,9.43132548772467,1989
1989-01-04,5756.139344262295,81.43360655737705,1.0,534.9754098360655,138.0,5040874.598360656,534915.2213114754,45.51980152837857,9.44714068552121,1989
1989-01-05,5685.367647058823,68.40367647058824,1.0,527.4338235294117,134.4485294117647,5039827.161764706,527034.8382352941,45.51090202037341,9.34618869810638,1989
1989-01-06,5606.092050209205,69.55355648535564,1.0,528.8493723849373,141.163179916318,5040872.142259414,527207.6778242678,45.520507124549155,9.34852304002735,1989
1989-01-07,5514.952879581152,77.47486910994765,1.0,511.9528795811518,127.5130890052356,5038005.895287958,518879.44502617803,45.49525932124421,9.241654093655393,1989
1989-01-08,6451.78125,43.396875,1.0,617.03125,148.03125,5043025.5,577024.40625,45.53573639860326,9.98661282354696,1989
1989-01-09,5567.0,131.0880434782609,1.0,521.8097826086956,145.05978260869566,5041493.266304348,524131.54891304346,45.52628348067235,9.309163520226338,1989
1989-01-10,5654.775229357798,81.71697247706422,1.0,529.683486238532,131.13761467889907,5038904.752293578,527232.6559633027,45.502668149155554,9.34867729301679,1989
1989-01-11,5628.63475177305,85.40567375886525,1.0,531.2517730496454,139.61347517730496,5040123.429078015,526630.1241134752,45.513712222226495,9.341105868976213,1989
1989-01-12,5644.003891050584,126.77743190661478,1.0,537.4396887159533,168.14396887159532,5042466.455252918,532437.5680933852,45.53447092755167,9.415827981709217,1989
1989-01-13,5514.77245508982,147.26047904191617,1.0,511.77245508982037,131.19760479041915,5038626.479041916,514538.53293413174,45.50100767129563,9.18609927882359,1989
1989-01-14,5514.831325301205,97.83132530120481,1.0,511.8313253012048,131.25301204819277,5038645.036144578,514521.4337349398,45.50117503251683,9.185881110992783,1989
1989-01-15,5514.831325301205,83.6012048192771,1.0,511.8313253012048,131.25301204819277,5038645.036144578,514521.4337349398,45.50117503251683,9.185881110992783,1989
1989-01-16,5514.714285714285,116.11904761904762,1.0,511.7142857142857,131.14285714285714,5038608.142857143,514555.4285714286,45.50084230246993,9.186314849418315,1989
1989-01-17,5514.58152173913,148.90597826086957,1.0,511.58152173913044,131.72282608695653,5038993.043478261,517868.64130434784,45.50418077389489,9.228747136509085,1989
1989-01-18,5515.428571428572,128.32559523809525,1.0,512.4285714285714,132.71428571428572,5039322.428571428,518687.14285714284,45.50712019750189,9.239234092526441,1989
1989-01-19,5515.428571428572,162.41964285714286,1.0,512.4285714285714,132.71428571428572,5039322.428571428,518687.14285714284,45.50712019750189,9.239234092526441,1989
1989-01-20,5515.428571428572,171.73809523809524,1.0,512.4285714285714,132.71428571428572,5039322.428571428,518687.14285714284,45.50712019750189,9.239234092526441,1989
1989-01-21,5514.470588235294,156.85828877005346,1.0,511.47058823529414,131.62566844919786,5038969.310160427,517914.4278074866,45.50396469453037,9.229332976582826,1989
1989-01-22,5515.428571428572,82.75357142857143,1.0,512.4285714285714,132.71428571428572,5039322.428571428,518687.14285714284,45.50712019750189,9.239234092526441,1989
1989-01-23,5515.428571428572,130.52142857142857,1.0,512.4285714285714,132.71428571428572,5039322.428571428,518687.14285714284,45.50712019750189,9.239234092526441,1989
1989-01-24,5515.428571428572,140.82083333333335,1.0,512.4285714285714,132.71428571428572,5039322.428571428,518687.14285714284,45.50712019750189,9.239234092526441,1989
1989-01-25,5515.428571428572,125.76904761904763,1.0,512.4285714285714,132.71428571428572,5039322.428571428,518687.14285714284,45.50712019750189,9.239234092526441,1989
1989-01-26,5514.7032967032965,196.80934065934068,1.0,511.7032967032967,131.8901098901099,5039055.087912088,518102.13186813187,45.50473121347081,9.231738105961842,1989
1989-01-27,5514.921348314607,172.5747191011236,1.0,511.92134831460675,132.03370786516854,5039101.808988764,518216.78651685396,45.50514787165275,9.233207278876712,1989
1989-01-28,5515.508875739645,144.68165680473373,1.0,512.508875739645,132.6508875739645,5039342.8284023665,517785.426035503,45.507322624883976,9.227697927609233,1989
1989-01-29,5515.571428571428,156.51666666666665,1.0,512.5714285714286,132.71428571428572,5039365.428571428,517787.85714285716,45.50752558271914,9.227729968019183,1989
1989-01-30,5515.571428571428,174.02440476190475,1.0,512.5714285714286,132.71428571428572,5039365.428571428,517787.85714285716,45.50752558271914,9.227729968019183,1989
1989-01-31,5515.571428571428,168.0339285714286,1.0,512.5714285714286,132.71428571428572,5039365.428571428,517787.85714285716,45.50752558271914,9.227729968019183,1989
1989-02-01,5514.890909090909,148.2739393939394,1.0,511.8909090909091,131.3090909090909,5038663.818181818,514504.12727272726,45.50134442235888,9.185660298703421,1989
1989-02-02,5536.430232558139,169.1732558139535,1.0,514.0872093023256,131.46511627906978,5038709.51744186,516114.63372093026,45.50163772689642,9.206288203599087,1989
1989-02-03,5706.051948051948,92.91948051948052,1.0,530.2207792207793,134.45454545454547,5039954.012987013,531885.7662337662,45.5117954868997,9.408308796596025,1989
1989-02-04,5670.439153439153,66.00158730158729,1.0,526.6137566137567,135.57142857142858,5040065.142857143,527957.1375661376,45.513022045253415,9.35800095087965,1989
