Data,IdSensore,Valore,IdOperatore,Idstazione,Quota,Utm_Nord,UTM_Est,lat,lng,Anno
2016-01-01,7491.290647482015,1.0725179856115108,1.0,630.8143884892087,171.79502196193266,5038642.24028777,549085.2316546763,45.497761606329064,9.627676838917177,2016
2016-01-02,7429.016742770167,0.9646118721461188,1.0,631.5190258751902,174.85658914728683,5039202.589041096,547205.3774733638,45.502953668441855,9.603721379566798,2016
2016-01-03,7471.205967976711,0.7493449781659388,1.0,630.1921397379913,174.03555555555556,5039878.19286754,548147.7452692868,45.508904127482644,9.615730847525205,2016
2016-01-04,7489.525325615051,0.5496382054992764,1.0,631.506512301013,173.07483492296404,5039401.157018813,548679.2547033285,45.504621945509285,9.622522921718277,2016
2016-01-05,7429.39375,0.42515625,1.0,630.3140625,175.63375796178343,5039284.24375,546975.709375,45.50372127199094,9.600737855543874,2016
2016-01-06,7480.467016491754,0.4286356821589205,1.0,631.6664167916042,173.95201827875096,5039638.424287856,550708.6334332833,45.50660670059271,9.648431140408281,2016
2016-01-07,7394.12569610183,0.38090692124105013,1.0,618.24184566428,168.1484184914842,5039554.556085919,547306.6284805092,45.506058190098834,9.604800213233451,2016
2016-01-08,7589.319130434783,0.344695652173913,1.0,639.7356521739131,152.29929577464787,5036623.643478261,547219.2130434783,45.47992871797015,9.603667794944874,2016
2016-01-09,7417.664657121326,0.45636774679728714,1.0,630.0278824415976,175.68917881811205,5040136.483798041,550969.9088168802,45.511059294206554,9.651763479822307,2016
2016-01-10,7455.739799846036,0.4431100846805235,1.0,629.846805234796,175.9364705882353,5040161.056966898,548580.4095458045,45.51147558894142,9.621382543545927,2016
2016-01-11,7503.267727930535,0.6366859623733719,1.0,632.328509406657,172.5640648011782,5039089.967438495,549345.6215629523,45.50176009320191,9.630999457719689,2016
2016-01-12,7533.266075388026,0.9883961566888396,1.0,633.1019955654102,170.58841234010535,5037962.168514413,549271.007390983,45.491612319029834,9.62986786305485,2016
2016-01-13,7478.770467836257,0.7078947368421052,1.0,631.437865497076,172.8125,5039192.502923977,549204.8486842106,45.502676219653075,9.629168557522783,2016
2016-01-14,7479.720085470086,0.8443019943019944,1.0,630.3732193732194,172.32028985507247,5039178.161680912,548735.2428774929,45.50259644548068,9.62318364654431,2016
2016-01-15,7490.217138707335,0.7831517792302106,1.0,630.2549019607843,171.98965262379897,5039029.415395788,549735.8206245461,45.501189012162094,9.635977838153538,2016
2016-01-16,7474.442748091603,0.6916793893129771,1.0,631.6992366412213,173.6881804043546,5038963.480916031,551257.758778626,45.50043499232207,9.65542185888367,2016
2016-01-17,7502.952968388589,0.5739398612181958,1.0,632.2845026985351,172.13432835820896,5038663.248265227,551512.030840401,45.497721182210974,9.658656656342108,2016
2016-01-18,7479.076111529766,0.7912584777694047,1.0,631.3458929917106,173.4581734458941,5039080.572720422,550583.6428033158,45.50154921130993,9.646801634184815,2016
2016-01-19,7484.4,1.0119402985074626,1.0,631.0104477611941,175.1884498480243,5039522.071641791,550093.3432835821,45.50553789433025,9.640552100386724,2016
2016-01-20,7492.145054945055,1.1718681318681319,1.0,630.7992673992674,174.17002237136467,5039432.579487179,549594.5252747253,45.50479128912419,9.634180923234402,2016
2016-01-21,7448.179956108266,1.2421360643745427,1.0,631.9809802487198,174.25316455696202,5039443.796634967,549856.9465983906,45.50491684141167,9.63754541876887,2016
2016-01-22,7448.947755702723,1.234878587196468,1.0,632.2281089036056,174.94007490636704,5039559.526857984,550048.8734363503,45.505948918301854,9.640021440728505,2016
2016-01-23,7440.811127379209,1.2219619326500732,1.0,632.0519765739385,174.13636363636363,5039377.122986822,550070.3411420205,45.50430896277335,9.640278752912101,2016
2016-01-24,7445.852962692026,1.225603511338698,1.0,632.2084857351865,174.13328369322412,5039362.831748354,550178.9217264082,45.504166663449155,9.641657866608291,2016
2016-01-25,7462.59866962306,1.3858832224685882,1.0,633.119733924612,174.5079006772009,5039398.187730968,550736.3628972654,45.50444887474794,9.64878616987032,2016
2016-01-26,7497.0753880266075,1.2611973392461198,1.0,632.9127864005912,173.57110609480813,5039419.648928308,550671.320029564,45.504645697476064,9.647930338592786,2016
2016-01-27,7490.451008645533,1.2904178674351585,1.0,631.1376080691642,172.1642228739003,5039223.405619596,549310.7975504323,45.50298897452026,9.630542228723687,2016
2016-01-28,7483.009651076466,1.184187082405345,1.0,632.5768374164811,173.08012093726379,5038928.563474388,549859.2279138827,45.500277186423716,9.63757160132851,2016
2016-01-29,7462.037064492217,1.1519644180874722,1.0,631.8947368421053,172.04905660377358,5038602.777613047,549889.6219421794,45.497314911503615,9.637919904487704,2016
2016-01-30,7437.117647058823,1.1400000000000001,1.0,630.9,172.063622754491,5038628.492647059,548919.2992647059,45.49762092869897,9.625537982704703,2016
2016-01-31,7364.2072892938495,1.0274867122247533,1.0,631.292331055429,172.0185614849188,5038692.004555808,547536.7767653759,45.49832598549989,9.607925704097719,2016
2016-02-01,7495.086206896552,1.0535201149425288,1.0,630.9137931034483,171.56140350877192,5038575.724137931,549264.6034482758,45.49713725683953,9.629949157754508,2016
2016-02-02,7503.82624906786,0.9590604026845637,1.0,632.0887397464579,175.167046317388,5039474.7300522,547541.6718866518,45.50537503511803,9.607973291335698,2016
2016-02-03,7496.538129496403,0.7028057553956835,1.0,630.3035971223021,174.22767203513908,5039950.841726619,548394.1971223021,45.509552272144525,9.618902455064955,2016
2016-02-04,7464.672791519434,0.5637455830388692,1.0,629.6996466431095,172.1941049604601,5039194.165371025,548448.8007067138,45.50277227602653,9.619531644295819,2016
2016-02-05,7475.13488372093,0.49410852713178294,1.0,632.5992248062015,173.97472353870458,5038785.256589147,548250.0426356589,45.499099290055156,9.61697633199466,2016
2016-02-06,7494.725744843392,0.385790679908327,1.0,632.1619556913674,176.28171206225682,5040000.044308633,550354.2398777693,45.50988508821364,9.6439259946024,2016
2016-02-07,7460.84532095901,0.37192575406032485,1.0,629.7826759474091,178.0047281323877,5040328.945862336,548867.8600154679,45.51289550890273,9.624936627598634,2016
2016-02-08,7558.798701298701,0.35008116883116885,1.0,636.1672077922078,152.91307879772543,5037185.046266234,545880.2767857143,45.48506292895499,9.586548643090952,2016
2016-02-09,7423.107988165681,0.4792159763313609,1.0,629.7218934911242,174.55798192771084,5040062.448224852,550608.7773668639,45.51044249219285,9.647146381160486,2016
2016-02-10,7463.909090909091,0.44090909090909086,1.0,630.3397534668721,174.97331240188382,5039742.204930662,548651.9036979969,45.50770333781275,9.622278803738526,2016
2016-02-11,7505.788732394366,0.7453669384729429,1.0,632.46404744255,173.2045283018868,5039223.994810971,548994.0845070423,45.50302391782314,9.62657057815545,2016
2016-02-12,7505.259749816041,0.8977924944812361,1.0,631.9183222958058,171.42964071856287,5038820.621044886,550170.6055923473,45.49929832854722,9.641472414022417,2016
2016-02-13,7502.353498542274,0.6696064139941691,1.0,631.0962099125364,173.73516320474778,5039635.408163265,549083.3848396501,45.50670422581979,9.62772544717097,2016
2016-02-14,7488.950626381725,0.7151068533529845,1.0,630.7899778924098,175.41110277569393,5040082.225497421,548270.5305821665,45.51081670646119,9.617426456313035,2016
2016-02-15,7483.903039073806,0.7587554269175107,1.0,630.9030390738061,172.97496318114875,5039370.441389291,548992.5817655572,45.50435683321637,9.626544954152886,2016
2016-02-16,7506.472406181016,0.7038999264164827,1.0,631.4547461368653,174.4629213483146,5039889.880794702,549010.0860927153,45.50902053695072,9.626836305471105,2016
2016-02-17,7501.648766328011,0.6797532656023222,1.0,631.1770682148041,172.7754800590842,5039379.920899855,549540.0239477503,45.50436458155139,9.633513486341565,2016
2016-02-18,7499.546570397112,0.7652707581227437,1.0,631.2014440433213,172.20646583394563,5039205.53501805,549591.3675090253,45.50280053992423,9.63415031774329,2016
2016-02-19,7479.889367816092,0.7464080459770115,1.0,630.4576149425287,172.15716374269005,5039154.073994253,549177.9791666666,45.50235336017921,9.628859053063906,2016
2016-02-20,7450.212553495007,0.6015691868758916,1.0,629.4101283880171,171.75399129172715,5038974.45149786,548670.014978602,45.5007602355215,9.62234374909528,2016
2016-02-21,7469.350852272727,0.6598011363636364,1.0,629.8210227272727,172.64017341040463,5039359.130681818,548438.1491477273,45.504245502259906,9.619404814800784,2016
2016-02-22,7443.556428571429,0.8173571428571428,1.0,629.5157142857142,172.5138081395349,5039214.08,548167.775,45.50295561562542,9.615921618705288,2016
2016-02-23,7476.891968727789,0.7722814498933901,1.0,630.0234541577826,172.70643528561098,5039394.06254442,548539.6588486141,45.50455175023631,9.620708577486733,2016
2016-02-24,7470.967306325515,0.6943852167732765,1.0,629.8869936034115,172.39262472885034,5039237.005685857,548556.8308457711,45.503136709798355,9.620913782968382,2016
2016-02-25,7471.990780141844,0.5780141843971631,1.0,629.795744680851,172.36291486291486,5039249.926241134,548435.4014184397,45.503266192444634,9.6193588651825,2016
2016-02-26,7472.19773210489,0.7355776045357902,1.0,629.8646350106308,172.29632299927903,5039282.827781715,548526.4358610915,45.503555851631994,9.620529874950238,2016
2016-02-27,7454.354907539118,0.5965149359886203,1.0,629.5675675675676,172.32923299565846,5039169.661450924,548266.6706970128,45.50255492552414,9.617186637553328,2016
