,Data,IdSensore,Valore,idsensore,tipologia,unit_dimisura,idstazione,nomestazione,quota,provincia,storico,datastart,datastop,cgb_nord,cgb_est,lat,lng,coordinate
0,2017-01-01,2006,0.2,2006,Precipitazione,mm,100,Milano Lambrate,120,MI,N,2001-06-29,9999-12-31 00:00:00,5038171,520120,45.49678039550781,9.257514953613281,"(45.49678, 9.257515)"
1,2017-01-13,2006,3.8000000000000003,2006,Precipitazione,mm,100,Milano Lambrate,120,MI,N,2001-06-29,9999-12-31 00:00:00,5038171,520120,45.49678039550781,9.257514953613281,"(45.49678, 9.257515)"
2,2017-01-03,2006,0.2,2006,Precipitazione,mm,100,Milano Lambrate,120,MI,N,2001-06-29,9999-12-31 00:00:00,5038171,520120,45.49678039550781,9.257514953613281,"(45.49678, 9.257515)"
3,2017-10-01,2006,0.2,2006,Precipitazione,mm,100,Milano Lambrate,120,MI,N,2001-06-29,9999-12-31 00:00:00,5038171,520120,45.49678039550781,9.257514953613281,"(45.49678, 9.257515)"
4,2017-10-07,2006,0.2,2006,Precipitazione,mm,100,Milano Lambrate,120,MI,N,2001-06-29,9999-12-31 00:00:00,5038171,520120,45.49678039550781,9.257514953613281,"(45.49678, 9.257515)"
5,2017-11-11,2006,0.2,2006,Precipitazione,mm,100,Milano Lambrate,120,MI,N,2001-06-29,9999-12-31 00:00:00,5038171,520120,45.49678039550781,9.257514953613281,"(45.49678, 9.257515)"
6,2017-11-12,2006,6.8,2006,Precipitazione,mm,100,Milano Lambrate,120,MI,N,2001-06-29,9999-12-31 00:00:00,5038171,520120,45.49678039550781,9.257514953613281,"(45.49678, 9.257515)"
7,2017-11-24,2006,1.0,2006,Precipitazione,mm,100,Milano Lambrate,120,MI,N,2001-06-29,9999-12-31 00:00:00,5038171,520120,45.49678039550781,9.257514953613281,"(45.49678, 9.257515)"
8,2017-11-25,2006,10.0,2006,Precipitazione,mm,100,Milano Lambrate,120,MI,N,2001-06-29,9999-12-31 00:00:00,5038171,520120,45.49678039550781,9.257514953613281,"(45.49678, 9.257515)"
9,2017-11-27,2006,0.2,2006,Precipitazione,mm,100,Milano Lambrate,120,MI,N,2001-06-29,9999-12-31 00:00:00,5038171,520120,45.49678039550781,9.257514953613281,"(45.49678, 9.257515)"
10,2017-11-28,2006,0.4,2006,Precipitazione,mm,100,Milano Lambrate,120,MI,N,2001-06-29,9999-12-31 00:00:00,5038171,520120,45.49678039550781,9.257514953613281,"(45.49678, 9.257515)"
11,2017-11-30,2006,2.2,2006,Precipitazione,mm,100,Milano Lambrate,120,MI,N,2001-06-29,9999-12-31 00:00:00,5038171,520120,45.49678039550781,9.257514953613281,"(45.49678, 9.257515)"
12,2017-11-05,2006,79.4,2006,Precipitazione,mm,100,Milano Lambrate,120,MI,N,2001-06-29,9999-12-31 00:00:00,5038171,520120,45.49678039550781,9.257514953613281,"(45.49678, 9.257515)"
13,2017-11-06,2006,7.4,2006,Precipitazione,mm,100,Milano Lambrate,120,MI,N,2001-06-29,9999-12-31 00:00:00,5038171,520120,45.49678039550781,9.257514953613281,"(45.49678, 9.257515)"
14,2017-11-08,2006,1.4000000000000001,2006,Precipitazione,mm,100,Milano Lambrate,120,MI,N,2001-06-29,9999-12-31 00:00:00,5038171,520120,45.49678039550781,9.257514953613281,"(45.49678, 9.257515)"
15,2017-11-09,2006,7.2,2006,Precipitazione,mm,100,Milano Lambrate,120,MI,N,2001-06-29,9999-12-31 00:00:00,5038171,520120,45.49678039550781,9.257514953613281,"(45.49678, 9.257515)"
16,2017-12-11,2006,16.400000000000002,2006,Precipitazione,mm,100,Milano Lambrate,120,MI,N,2001-06-29,9999-12-31 00:00:00,5038171,520120,45.49678039550781,9.257514953613281,"(45.49678, 9.257515)"
17,2017-12-12,2006,0.2,2006,Precipitazione,mm,100,Milano Lambrate,120,MI,N,2001-06-29,9999-12-31 00:00:00,5038171,520120,45.49678039550781,9.257514953613281,"(45.49678, 9.257515)"
18,2017-12-16,2006,0.2,2006,Precipitazione,mm,100,Milano Lambrate,120,MI,N,2001-06-29,9999-12-31 00:00:00,5038171,520120,45.49678039550781,9.257514953613281,"(45.49678, 9.257515)"
19,2017-12-02,2006,0.2,2006,Precipitazione,mm,100,Milano Lambrate,120,MI,N,2001-06-29,9999-12-31 00:00:00,5038171,520120,45.49678039550781,9.257514953613281,"(45.49678, 9.257515)"
20,2017-12-21,2006,0.2,2006,Precipitazione,mm,100,Milano Lambrate,120,MI,N,2001-06-29,9999-12-31 00:00:00,5038171,520120,45.49678039550781,9.257514953613281,"(45.49678, 9.257515)"
21,2017-12-26,2006,10.0,2006,Precipitazione,mm,100,Milano Lambrate,120,MI,N,2001-06-29,9999-12-31 00:00:00,5038171,520120,45.49678039550781,9.257514953613281,"(45.49678, 9.257515)"
22,2017-12-27,2006,32.2,2006,Precipitazione,mm,100,Milano Lambrate,120,MI,N,2001-06-29,9999-12-31 00:00:00,5038171,520120,45.49678039550781,9.257514953613281,"(45.49678, 9.257515)"
23,2017-12-28,2006,0.6000000000000001,2006,Precipitazione,mm,100,Milano Lambrate,120,MI,N,2001-06-29,9999-12-31 00:00:00,5038171,520120,45.49678039550781,9.257514953613281,"(45.49678, 9.257515)"
24,2017-12-30,2006,0.2,2006,Precipitazione,mm,100,Milano Lambrate,120,MI,N,2001-06-29,9999-12-31 00:00:00,5038171,520120,45.49678039550781,9.257514953613281,"(45.49678, 9.257515)"
25,2017-12-05,2006,0.2,2006,Precipitazione,mm,100,Milano Lambrate,120,MI,N,2001-06-29,9999-12-31 00:00:00,5038171,520120,45.49678039550781,9.257514953613281,"(45.49678, 9.257515)"
26,2017-02-10,2006,5.2,2006,Precipitazione,mm,100,Milano Lambrate,120,MI,N,2001-06-29,9999-12-31 00:00:00,5038171,520120,45.49678039550781,9.257514953613281,"(45.49678, 9.257515)"
27,2017-02-11,2006,0.4,2006,Precipitazione,mm,100,Milano Lambrate,120,MI,N,2001-06-29,9999-12-31 00:00:00,5038171,520120,45.49678039550781,9.257514953613281,"(45.49678, 9.257515)"
28,2017-02-12,2006,0.2,2006,Precipitazione,mm,100,Milano Lambrate,120,MI,N,2001-06-29,9999-12-31 00:00:00,5038171,520120,45.49678039550781,9.257514953613281,"(45.49678, 9.257515)"
29,2017-02-13,2006,0.2,2006,Precipitazione,mm,100,Milano Lambrate,120,MI,N,2001-06-29,9999-12-31 00:00:00,5038171,520120,45.49678039550781,9.257514953613281,"(45.49678, 9.257515)"
30,2017-02-19,2006,0.2,2006,Precipitazione,mm,100,Milano Lambrate,120,MI,N,2001-06-29,9999-12-31 00:00:00,5038171,520120,45.49678039550781,9.257514953613281,"(45.49678, 9.257515)"
31,2017-02-02,2006,6.0,2006,Precipitazione,mm,100,Milano Lambrate,120,MI,N,2001-06-29,9999-12-31 00:00:00,5038171,520120,45.49678039550781,9.257514953613281,"(45.49678, 9.257515)"
32,2017-02-23,2006,0.2,2006,Precipitazione,mm,100,Milano Lambrate,120,MI,N,2001-06-29,9999-12-31 00:00:00,5038171,520120,45.49678039550781,9.257514953613281,"(45.49678, 9.257515)"
33,2017-02-24,2006,0.6000000000000001,2006,Precipitazione,mm,100,Milano Lambrate,120,MI,N,2001-06-29,9999-12-31 00:00:00,5038171,520120,45.49678039550781,9.257514953613281,"(45.49678, 9.257515)"
34,2017-02-27,2006,7.0,2006,Precipitazione,mm,100,Milano Lambrate,120,MI,N,2001-06-29,9999-12-31 00:00:00,5038171,520120,45.49678039550781,9.257514953613281,"(45.49678, 9.257515)"
35,2017-02-28,2006,5.4,2006,Precipitazione,mm,100,Milano Lambrate,120,MI,N,2001-06-29,9999-12-31 00:00:00,5038171,520120,45.49678039550781,9.257514953613281,"(45.49678, 9.257515)"
36,2017-02-03,2006,18.8,2006,Precipitazione,mm,100,Milano Lambrate,120,MI,N,2001-06-29,9999-12-31 00:00:00,5038171,520120,45.49678039550781,9.257514953613281,"(45.49678, 9.257515)"
37,2017-02-04,2006,5.6000000000000005,2006,Precipitazione,mm,100,Milano Lambrate,120,MI,N,2001-06-29,9999-12-31 00:00:00,5038171,520120,45.49678039550781,9.257514953613281,"(45.49678, 9.257515)"
38,2017-02-05,2006,17.400000000000002,2006,Precipitazione,mm,100,Milano Lambrate,120,MI,N,2001-06-29,9999-12-31 00:00:00,5038171,520120,45.49678039550781,9.257514953613281,"(45.49678, 9.257515)"
39,2017-02-06,2006,1.2000000000000002,2006,Precipitazione,mm,100,Milano Lambrate,120,MI,N,2001-06-29,9999-12-31 00:00:00,5038171,520120,45.49678039550781,9.257514953613281,"(45.49678, 9.257515)"
40,2017-03-23,2006,3.6,2006,Precipitazione,mm,100,Milano Lambrate,120,MI,N,2001-06-29,9999-12-31 00:00:00,5038171,520120,45.49678039550781,9.257514953613281,"(45.49678, 9.257515)"
41,2017-03-24,2006,1.2000000000000002,2006,Precipitazione,mm,100,Milano Lambrate,120,MI,N,2001-06-29,9999-12-31 00:00:00,5038171,520120,45.49678039550781,9.257514953613281,"(45.49678, 9.257515)"
42,2017-03-25,2006,8.0,2006,Precipitazione,mm,100,Milano Lambrate,120,MI,N,2001-06-29,9999-12-31 00:00:00,5038171,520120,45.49678039550781,9.257514953613281,"(45.49678, 9.257515)"
43,2017-03-26,2006,9.2,2006,Precipitazione,mm,100,Milano Lambrate,120,MI,N,2001-06-29,9999-12-31 00:00:00,5038171,520120,45.49678039550781,9.257514953613281,"(45.49678, 9.257515)"
44,2017-03-03,2006,3.2,2006,Precipitazione,mm,100,Milano Lambrate,120,MI,N,2001-06-29,9999-12-31 00:00:00,5038171,520120,45.49678039550781,9.257514953613281,"(45.49678, 9.257515)"
45,2017-03-04,2006,9.8,2006,Precipitazione,mm,100,Milano Lambrate,120,MI,N,2001-06-29,9999-12-31 00:00:00,5038171,520120,45.49678039550781,9.257514953613281,"(45.49678, 9.257515)"
