,Data,IdSensore,Valore,idsensore,tipologia,unit_dimisura,idstazione,nomestazione,quota,provincia,storico,datastart,datastop,cgb_nord,cgb_est,lat,lng,coordinate
1380,2011-06-19,2492,0.2,2492,Precipitazione,mm,136,Persico Dosimo,44,CR,N,1990-10-17,9999-12-31 00:00:00,5003424,582100,45.17951965332031,10.044944763183594,"(45.17952, 10.044945)"
1381,2011-06-02,2492,0.4,2492,Precipitazione,mm,136,Persico Dosimo,44,CR,N,1990-10-17,9999-12-31 00:00:00,5003424,582100,45.17951965332031,10.044944763183594,"(45.17952, 10.044945)"
1382,2011-06-03,2492,4.0,2492,Precipitazione,mm,136,Persico Dosimo,44,CR,N,1990-10-17,9999-12-31 00:00:00,5003424,582100,45.17951965332031,10.044944763183594,"(45.17952, 10.044945)"
1383,2011-06-04,2492,19.0,2492,Precipitazione,mm,136,Persico Dosimo,44,CR,N,1990-10-17,9999-12-31 00:00:00,5003424,582100,45.17951965332031,10.044944763183594,"(45.17952, 10.044945)"
1384,2011-06-05,2492,10.200000000000001,2492,Precipitazione,mm,136,Persico Dosimo,44,CR,N,1990-10-17,9999-12-31 00:00:00,5003424,582100,45.17951965332031,10.044944763183594,"(45.17952, 10.044945)"
1385,2011-06-06,2492,3.6,2492,Precipitazione,mm,136,Persico Dosimo,44,CR,N,1990-10-17,9999-12-31 00:00:00,5003424,582100,45.17951965332031,10.044944763183594,"(45.17952, 10.044945)"
1386,2011-06-07,2492,28.6,2492,Precipitazione,mm,136,Persico Dosimo,44,CR,N,1990-10-17,9999-12-31 00:00:00,5003424,582100,45.17951965332031,10.044944763183594,"(45.17952, 10.044945)"
1387,2011-06-08,2492,0.8,2492,Precipitazione,mm,136,Persico Dosimo,44,CR,N,1990-10-17,9999-12-31 00:00:00,5003424,582100,45.17951965332031,10.044944763183594,"(45.17952, 10.044945)"
1388,2011-06-09,2492,14.799999999999999,2492,Precipitazione,mm,136,Persico Dosimo,44,CR,N,1990-10-17,9999-12-31 00:00:00,5003424,582100,45.17951965332031,10.044944763183594,"(45.17952, 10.044945)"
1389,2011-07-13,2492,0.6000000000000001,2492,Precipitazione,mm,136,Persico Dosimo,44,CR,N,1990-10-17,9999-12-31 00:00:00,5003424,582100,45.17951965332031,10.044944763183594,"(45.17952, 10.044945)"
1390,2011-07-17,2492,0.2,2492,Precipitazione,mm,136,Persico Dosimo,44,CR,N,1990-10-17,9999-12-31 00:00:00,5003424,582100,45.17951965332031,10.044944763183594,"(45.17952, 10.044945)"
1391,2011-07-19,2492,2.6,2492,Precipitazione,mm,136,Persico Dosimo,44,CR,N,1990-10-17,9999-12-31 00:00:00,5003424,582100,45.17951965332031,10.044944763183594,"(45.17952, 10.044945)"
1392,2011-07-20,2492,0.6,2492,Precipitazione,mm,136,Persico Dosimo,44,CR,N,1990-10-17,9999-12-31 00:00:00,5003424,582100,45.17951965332031,10.044944763183594,"(45.17952, 10.044945)"
1393,2011-07-23,2492,5.4,2492,Precipitazione,mm,136,Persico Dosimo,44,CR,N,1990-10-17,9999-12-31 00:00:00,5003424,582100,45.17951965332031,10.044944763183594,"(45.17952, 10.044945)"
1394,2011-07-24,2492,11.0,2492,Precipitazione,mm,136,Persico Dosimo,44,CR,N,1990-10-17,9999-12-31 00:00:00,5003424,582100,45.17951965332031,10.044944763183594,"(45.17952, 10.044945)"
1395,2011-07-27,2492,21.0,2492,Precipitazione,mm,136,Persico Dosimo,44,CR,N,1990-10-17,9999-12-31 00:00:00,5003424,582100,45.17951965332031,10.044944763183594,"(45.17952, 10.044945)"
1396,2011-07-28,2492,0.6000000000000001,2492,Precipitazione,mm,136,Persico Dosimo,44,CR,N,1990-10-17,9999-12-31 00:00:00,5003424,582100,45.17951965332031,10.044944763183594,"(45.17952, 10.044945)"
1397,2011-07-04,2492,3.2,2492,Precipitazione,mm,136,Persico Dosimo,44,CR,N,1990-10-17,9999-12-31 00:00:00,5003424,582100,45.17951965332031,10.044944763183594,"(45.17952, 10.044945)"
1398,2011-07-05,2492,1.6,2492,Precipitazione,mm,136,Persico Dosimo,44,CR,N,1990-10-17,9999-12-31 00:00:00,5003424,582100,45.17951965332031,10.044944763183594,"(45.17952, 10.044945)"
1399,2011-09-18,2492,5.4,2492,Precipitazione,mm,136,Persico Dosimo,44,CR,N,1990-10-17,9999-12-31 00:00:00,5003424,582100,45.17951965332031,10.044944763183594,"(45.17952, 10.044945)"
1520,2011-01-01,2502,0.2,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1521,2011-01-10,2502,7.4,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1522,2011-01-11,2502,3.8000000000000003,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1523,2011-01-12,2502,0.6000000000000001,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1524,2011-01-13,2502,0.2,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1525,2011-01-14,2502,0.2,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1526,2011-01-15,2502,0.2,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1527,2011-01-17,2502,0.2,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1528,2011-01-18,2502,0.4,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1529,2011-01-19,2502,0.2,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1530,2011-01-20,2502,1.6,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1531,2011-01-23,2502,0.2,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1532,2011-01-24,2502,0.2,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1533,2011-01-26,2502,0.2,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1534,2011-01-31,2502,0.4,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1535,2011-01-04,2502,0.4,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1536,2011-01-06,2502,1.6,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1537,2011-01-07,2502,3.8000000000000003,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1538,2011-01-08,2502,0.8,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1539,2011-01-09,2502,0.2,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1540,2011-10-19,2502,2.4000000000000004,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1541,2011-10-20,2502,1.8,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1542,2011-10-24,2502,1.2000000000000002,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1543,2011-10-25,2502,31.200000000000003,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1544,2011-10-26,2502,1.4000000000000001,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1545,2011-10-07,2502,0.4,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1546,2011-11-03,2502,0.2,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1547,2011-11-04,2502,33.8,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1548,2011-11-05,2502,21.6,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1549,2011-11-06,2502,21.8,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1550,2011-11-07,2502,6.4,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1551,2011-11-08,2502,15.4,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1552,2011-12-12,2502,3.0,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1553,2011-12-14,2502,4.6000000000000005,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1554,2011-12-16,2502,1.2000000000000002,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1555,2011-12-03,2502,1.4000000000000001,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1556,2011-02-01,2502,0.4,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1557,2011-02-10,2502,0.4,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1558,2011-02-13,2502,0.4,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1559,2011-02-15,2502,18.400000000000002,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1560,2011-02-16,2502,37.2,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1561,2011-02-17,2502,3.6,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1562,2011-02-18,2502,0.6000000000000001,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1563,2011-02-20,2502,1.6,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1564,2011-02-24,2502,0.2,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1565,2011-02-27,2502,13.600000000000001,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1566,2011-02-28,2502,8.0,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1567,2011-02-03,2502,0.4,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1568,2011-02-04,2502,0.2,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1569,2011-02-07,2502,0.4,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1570,2011-03-01,2502,4.0,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1571,2011-03-13,2502,22.200000000000003,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1572,2011-03-14,2502,2.0,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1573,2011-03-15,2502,5.2,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1574,2011-03-16,2502,45.4,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1575,2011-03-17,2502,2.6,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1576,2011-03-18,2502,0.2,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1577,2011-03-19,2502,3.8000000000000003,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1578,2011-03-02,2502,0.2,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1579,2011-03-20,2502,0.2,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1580,2011-03-27,2502,1.8,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1581,2011-03-28,2502,1.0,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1582,2011-03-03,2502,2.4000000000000004,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1583,2011-03-04,2502,1.4000000000000001,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1584,2011-03-08,2502,0.2,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1585,2011-04-12,2502,0.6000000000000001,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1586,2011-04-13,2502,18.0,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1587,2011-04-27,2502,0.7999999999999999,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1588,2011-04-29,2502,6.2,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1589,2011-04-30,2502,0.4,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1590,2011-05-15,2502,23.0,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1591,2011-05-27,2502,17.0,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1592,2011-05-31,2502,0.6000000000000001,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1593,2011-06-01,2502,15.2,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1594,2011-06-10,2502,1.2000000000000002,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1595,2011-06-11,2502,1.6,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1596,2011-06-13,2502,2.4000000000000004,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1597,2011-06-03,2502,5.2,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1598,2011-06-04,2502,3.2,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1599,2011-06-05,2502,7.4,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1600,2011-06-06,2502,1.2000000000000002,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1601,2011-06-07,2502,21.0,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1602,2011-06-08,2502,18.8,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1603,2011-06-09,2502,0.6000000000000001,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1604,2011-07-10,2502,8.6,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1605,2011-07-13,2502,1.8,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1606,2011-07-14,2502,0.6000000000000001,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1607,2011-07-17,2502,1.6,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1608,2011-07-18,2502,0.2,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1609,2011-07-19,2502,1.4000000000000001,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1610,2011-07-20,2502,1.4000000000000001,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1611,2011-07-23,2502,16.6,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1612,2011-07-24,2502,26.0,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1613,2011-07-27,2502,2.4,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1614,2011-08-05,2502,5.2,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1615,2011-08-07,2502,20.0,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1616,2011-08-08,2502,2.1999999999999997,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1617,2011-09-17,2502,3.6,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
1618,2011-09-18,2502,2.8,2502,Precipitazione,mm,137,Rivolta d'Adda Ist. Spallanzani,102,CR,N,1993-06-09,9999-12-31 00:00:00,5032417,540720,45.444091796875,9.520689010620117,"(45.44409, 9.520689)"
