,Data,IdSensore,Valore,idsensore,tipologia,unit_dimisura,idstazione,nomestazione,quota,provincia,storico,datastart,datastop,cgb_nord,cgb_est,lat,lng,coordinate
5689,2011-12-31,4088,4.186805555555555,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5690,2011-12-04,4088,3.3854166666666665,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5691,2011-12-05,4088,6.293055555555556,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5692,2011-12-06,4088,3.6597222222222223,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5693,2011-12-07,4088,4.03125,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5694,2011-12-08,4088,6.192361111111111,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5695,2011-12-09,4088,3.9055555555555554,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5696,2011-02-01,4088,4.558333333333334,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5697,2011-02-10,4088,4.358333333333333,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5698,2011-02-11,4088,5.186111111111111,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5699,2011-02-12,4088,5.841666666666667,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5700,2011-02-13,4088,2.990972222222222,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5701,2011-02-14,4088,2.201388888888889,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5702,2011-02-15,4088,6.708333333333333,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5703,2011-02-16,4088,12.689583333333333,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5704,2011-02-17,4088,5.486111111111111,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5705,2011-02-18,4088,6.746527777777778,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5706,2011-02-19,4088,3.8486111111111114,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5707,2011-02-20,4088,7.022916666666666,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5708,2011-02-21,4088,3.2847222222222223,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5709,2011-02-22,4088,5.640972222222222,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5710,2011-02-23,4088,4.258333333333334,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5711,2011-02-24,4088,3.6694444444444443,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5712,2011-02-25,4088,6.044444444444444,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5713,2011-02-26,4088,3.1458333333333335,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5714,2011-02-27,4088,4.5256944444444445,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5715,2011-02-28,4088,4.438888888888889,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5716,2011-02-05,4088,3.820138888888889,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5717,2011-02-06,4088,2.961111111111111,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5718,2011-02-07,4088,2.982638888888889,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5719,2011-02-08,4088,3.8312500000000003,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5720,2011-02-09,4088,3.384722222222222,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5721,2011-03-01,4088,7.042361111111111,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5722,2011-03-10,4088,4.4944444444444445,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5723,2011-03-11,4088,3.6333333333333337,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5724,2011-03-12,4088,8.712499999999999,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5725,2011-03-13,4088,10.470833333333333,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5726,2011-03-14,4088,5.094444444444445,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5727,2011-03-15,4088,8.84375,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5728,2011-03-16,4088,16.889583333333334,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5729,2011-03-17,4088,5.090277777777778,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5730,2011-03-18,4088,5.4430555555555555,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5731,2011-03-19,4088,7.834027777777777,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5732,2011-03-02,4088,8.239583333333334,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5733,2011-03-20,4088,5.864583333333333,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5734,2011-03-21,4088,7.026388888888889,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5735,2011-03-22,4088,3.683333333333333,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5736,2011-03-23,4088,3.4055555555555554,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5737,2011-03-24,4088,3.3694444444444445,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5738,2011-03-25,4088,5.238888888888889,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5739,2011-03-26,4088,5.909027777777777,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5740,2011-03-27,4088,5.115972222222222,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5741,2011-03-28,4088,3.1840277777777777,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5742,2011-03-29,4088,3.777083333333333,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5743,2011-03-03,4088,3.6083333333333334,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5744,2011-03-30,4088,4.120138888888889,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5745,2011-03-31,4088,3.863888888888889,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5746,2011-03-04,4088,4.510416666666667,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5747,2011-03-05,4088,4.0625,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5748,2011-03-06,4088,6.101388888888889,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5749,2011-03-07,4088,10.804861111111112,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5750,2011-03-08,4088,4.309722222222223,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5751,2011-03-09,4088,4.408333333333333,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5752,2011-04-01,4088,4.059027777777778,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5753,2011-04-10,4088,8.541666666666666,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5754,2011-04-11,4088,4.300694444444444,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5755,2011-04-12,4088,7.324999999999999,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5756,2011-04-13,4088,7.984027777777778,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5757,2011-04-14,4088,5.528472222222223,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5758,2011-04-15,4088,6.169444444444444,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5759,2011-04-16,4088,5.527777777777778,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5760,2011-04-17,4088,6.304166666666666,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5761,2011-04-18,4088,4.875694444444445,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5762,2011-04-19,4088,4.088888888888889,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5763,2011-04-02,4088,3.9291666666666663,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5764,2011-04-20,4088,4.020138888888889,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5765,2011-04-21,4088,3.7062500000000003,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5766,2011-04-22,4088,7.006944444444445,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5767,2011-04-23,4088,4.870138888888889,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5768,2011-04-24,4088,5.958333333333333,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5769,2011-04-25,4088,5.788888888888889,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5770,2011-04-26,4088,7.297222222222222,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5771,2011-04-27,4088,6.401388888888889,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5772,2011-04-28,4088,5.202777777777778,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5773,2011-04-29,4088,6.413194444444445,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5774,2011-04-03,4088,2.9715277777777778,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5775,2011-04-30,4088,4.771527777777778,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5776,2011-04-04,4088,6.586111111111111,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5777,2011-04-05,4088,4.94375,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5778,2011-04-06,4088,3.0951388888888887,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5779,2011-04-07,4088,6.442361111111111,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5780,2011-04-08,4088,5.761805555555556,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5781,2011-04-09,4088,9.477777777777778,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5782,2011-05-01,4088,5.072222222222222,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5783,2011-05-10,4088,4.34375,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5784,2011-05-11,4088,5.432638888888889,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5785,2011-05-12,4088,6.340277777777778,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5786,2011-05-13,4088,6.965277777777778,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5787,2011-05-14,4088,5.802083333333333,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5788,2011-05-15,4088,7.2333333333333325,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5789,2011-05-16,4088,4.713888888888889,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5790,2011-05-17,4088,4.760416666666667,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5791,2011-05-18,4088,4.520833333333333,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5792,2011-05-19,4088,4.1930555555555555,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5793,2011-05-02,4088,7.049305555555556,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5794,2011-05-20,4088,3.9194444444444443,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5795,2011-05-21,4088,4.470833333333333,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5796,2011-05-22,4088,4.564583333333333,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5797,2011-05-23,4088,5.659027777777777,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5798,2011-05-24,4088,3.96875,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5799,2011-05-25,4088,5.99375,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5800,2011-05-26,4088,5.783333333333333,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5801,2011-05-27,4088,7.882638888888888,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5802,2011-05-28,4088,5.0993055555555555,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5803,2011-05-29,4088,5.545833333333333,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5804,2011-05-03,4088,4.300694444444444,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5805,2011-05-30,4088,4.655555555555555,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5806,2011-05-31,4088,6.449305555555556,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5807,2011-05-04,4088,10.742361111111112,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5808,2011-05-05,4088,8.849305555555555,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5809,2011-05-06,4088,5.585416666666666,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
5810,2011-05-07,4088,4.782638888888889,4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,N,2005-07-26,9999-12-31 00:00:00,4997179,594005,45.121829986572266,10.195261001586914,"(45.12183, 10.195261)"
